KodePelanggan,NamaPelanggan,INV,KodeBarang,NamaBarang,Tanggal,Termin,Kuantitas,Satuan,Harga,Penjualan,KategoriPelanggan,Lokasi
C005,CV Berkah Abadi,INV20220928222,B003,Mouse Logitech,9/28/2022,N15,8,Pcs,1758698,14069584,Grosir,Semarang
C002,CV Maju Terus,INV20220929371,B005,Monitor Samsung,9/29/2022,N30,17,Unit,1621095,27558615,Grosir,Bandung
C001,PT Sinar Jaya,INV20220930678,B002,Printer Epson,9/30/2022,N15,14,Unit,954393,13361502,Retail,Jakarta
C002,CV Maju Terus,INV20220930674,B001,Laptop Lenovo,9/30/2022,N7,12,Unit,430511,5166132,Distributor,Bandung
C005,CV Berkah Abadi,INV20221001732,B002,Printer Epson,10/1/2022,N15,20,Unit,960595,19211900,Grosir,Semarang
C003,UD Sentosa,INV20221001840,B001,Laptop Lenovo,10/1/2022,N15,1,Unit,794507,794507,Grosir,Surabaya
C002,CV Maju Terus,INV20221001248,B003,Mouse Logitech,10/1/2022,N30,8,Pcs,949226,7593808,Distributor,Bandung
C005,CV Berkah Abadi,INV20221001145,B005,Monitor Samsung,10/1/2022,N15,10,Pcs,1839865,18398650,Distributor,Semarang
C005,CV Berkah Abadi,INV20221002952,B004,Keyboard Mechanical,10/2/2022,N30,12,Unit,1510125,18121500,Retail,Semarang
C001,PT Sinar Jaya,INV20221002619,B005,Monitor Samsung,10/2/2022,N15,19,Pcs,1893505,35976595,Retail,Jakarta
C005,CV Berkah Abadi,INV20221002209,B001,Laptop Lenovo,10/2/2022,N30,4,Pcs,138661,554644,Grosir,Semarang
C001,PT Sinar Jaya,INV20221003580,B003,Mouse Logitech,10/3/2022,N7,17,Unit,1110360,18876120,Distributor,Jakarta
C001,PT Sinar Jaya,INV20221003793,B004,Keyboard Mechanical,10/3/2022,N7,19,Unit,1255208,23848952,Distributor,Jakarta
C005,CV Berkah Abadi,INV20221003974,B005,Monitor Samsung,10/3/2022,N15,4,Unit,1388695,5554780,Retail,Semarang
C003,UD Sentosa,INV20221003900,B004,Keyboard Mechanical,10/3/2022,N15,9,Unit,307476,2767284,Grosir,Surabaya
C003,UD Sentosa,INV20221003827,B002,Printer Epson,10/3/2022,N30,12,Pcs,1607800,19293600,Grosir,Surabaya
C004,PT Makmur Bersama,INV20221004985,B003,Mouse Logitech,10/4/2022,N30,19,Pcs,1350238,25654522,Distributor,Medan
C001,PT Sinar Jaya,INV20221004330,B002,Printer Epson,10/4/2022,N30,12,Unit,1798275,21579300,Retail,Jakarta
C002,CV Maju Terus,INV20221005151,B001,Laptop Lenovo,10/5/2022,N7,9,Pcs,1695948,15263532,Grosir,Bandung
C002,CV Maju Terus,INV20221005402,B003,Mouse Logitech,10/5/2022,N7,18,Pcs,1492791,26870238,Retail,Bandung
C002,CV Maju Terus,INV20221005919,B002,Printer Epson,10/5/2022,N7,12,Pcs,328416,3940992,Grosir,Bandung
C001,PT Sinar Jaya,INV20221006783,B003,Mouse Logitech,10/6/2022,N30,13,Unit,151271,1966523,Retail,Jakarta
C002,CV Maju Terus,INV20221006814,B001,Laptop Lenovo,10/6/2022,N15,11,Pcs,164381,1808191,Grosir,Bandung
C004,PT Makmur Bersama,INV20221006738,B004,Keyboard Mechanical,10/6/2022,N30,9,Pcs,348680,3138120,Distributor,Medan
C001,PT Sinar Jaya,INV20221006368,B002,Printer Epson,10/6/2022,N15,11,Unit,1670539,18375929,Retail,Jakarta
C003,UD Sentosa,INV20221006525,B001,Laptop Lenovo,10/6/2022,N15,3,Pcs,167164,501492,Distributor,Surabaya
C002,CV Maju Terus,INV20221007335,B002,Printer Epson,10/7/2022,N7,11,Unit,1766721,19433931,Distributor,Bandung
C003,UD Sentosa,INV20221008726,B004,Keyboard Mechanical,10/8/2022,N15,6,Pcs,741330,4447980,Retail,Surabaya
C004,PT Makmur Bersama,INV20221008836,B005,Monitor Samsung,10/8/2022,N7,5,Pcs,286383,1431915,Grosir,Medan
C005,CV Berkah Abadi,INV20221009248,B001,Laptop Lenovo,10/9/2022,N30,7,Unit,1635277,11446939,Retail,Semarang
C004,PT Makmur Bersama,INV20221009911,B002,Printer Epson,10/9/2022,N7,2,Pcs,513576,1027152,Distributor,Medan
C005,CV Berkah Abadi,INV20221010802,B004,Keyboard Mechanical,10/10/2022,N30,19,Pcs,1544493,29345367,Distributor,Semarang
C004,PT Makmur Bersama,INV20221010171,B002,Printer Epson,10/10/2022,N30,14,Pcs,649673,9095422,Distributor,Medan
C003,UD Sentosa,INV20221010521,B005,Monitor Samsung,10/10/2022,N7,5,Unit,469187,2345935,Retail,Surabaya
C005,CV Berkah Abadi,INV20221011439,B003,Mouse Logitech,10/11/2022,N30,9,Unit,282371,2541339,Retail,Semarang
C004,PT Makmur Bersama,INV20221011585,B001,Laptop Lenovo,10/11/2022,N30,5,Pcs,1418683,7093415,Grosir,Medan
C004,PT Makmur Bersama,INV20221012734,B002,Printer Epson,10/12/2022,N30,4,Pcs,910124,3640496,Grosir,Medan
C001,PT Sinar Jaya,INV20221012967,B001,Laptop Lenovo,10/12/2022,N30,18,Pcs,1205321,21695778,Retail,Jakarta
C005,CV Berkah Abadi,INV20221012672,B004,Keyboard Mechanical,10/12/2022,N15,13,Unit,151763,1972919,Retail,Semarang
C003,UD Sentosa,INV20221013220,B005,Monitor Samsung,10/13/2022,N30,19,Unit,898308,17067852,Distributor,Surabaya
C001,PT Sinar Jaya,INV20221013451,B001,Laptop Lenovo,10/13/2022,N7,4,Unit,1107271,4429084,Distributor,Jakarta
C001,PT Sinar Jaya,INV20221013760,B003,Mouse Logitech,10/13/2022,N15,2,Unit,931758,1863516,Grosir,Jakarta
C003,UD Sentosa,INV20221014175,B001,Laptop Lenovo,10/14/2022,N7,9,Pcs,1469376,13224384,Retail,Surabaya
C004,PT Makmur Bersama,INV20221014171,B002,Printer Epson,10/14/2022,N7,13,Unit,1360612,17687956,Distributor,Medan
C004,PT Makmur Bersama,INV20221014442,B004,Keyboard Mechanical,10/14/2022,N7,20,Unit,284379,5687580,Retail,Medan
C001,PT Sinar Jaya,INV20221014869,B005,Monitor Samsung,10/14/2022,N7,4,Unit,603662,2414648,Grosir,Jakarta
C004,PT Makmur Bersama,INV20221014839,B002,Printer Epson,10/14/2022,N30,19,Pcs,1182171,22461249,Grosir,Medan
C001,PT Sinar Jaya,INV20221015233,B005,Monitor Samsung,10/15/2022,N30,19,Unit,446348,8480612,Retail,Jakarta
C004,PT Makmur Bersama,INV20221015297,B005,Monitor Samsung,10/15/2022,N30,4,Unit,263236,1052944,Distributor,Medan
C005,CV Berkah Abadi,INV20221016521,B002,Printer Epson,10/16/2022,N7,1,Pcs,1225166,1225166,Distributor,Semarang
C005,CV Berkah Abadi,INV20221016625,B002,Printer Epson,10/16/2022,N30,6,Pcs,1507806,9046836,Retail,Semarang
C002,CV Maju Terus,INV20221016974,B004,Keyboard Mechanical,10/16/2022,N7,2,Unit,1009831,2019662,Retail,Bandung
C004,PT Makmur Bersama,INV20221017645,B001,Laptop Lenovo,10/17/2022,N30,12,Unit,140093,1681116,Retail,Medan
C002,CV Maju Terus,INV20221017510,B001,Laptop Lenovo,10/17/2022,N15,14,Unit,1552418,21733852,Retail,Bandung
C002,CV Maju Terus,INV20221018985,B001,Laptop Lenovo,10/18/2022,N15,19,Pcs,1187949,22571031,Distributor,Bandung
C004,PT Makmur Bersama,INV20221018967,B001,Laptop Lenovo,10/18/2022,N7,17,Pcs,1436889,24427113,Grosir,Medan
C004,PT Makmur Bersama,INV20221018308,B003,Mouse Logitech,10/18/2022,N15,8,Pcs,364857,2918856,Grosir,Medan
C005,CV Berkah Abadi,INV20221019723,B001,Laptop Lenovo,10/19/2022,N30,4,Unit,1038308,4153232,Distributor,Semarang
C005,CV Berkah Abadi,INV20221019928,B003,Mouse Logitech,10/19/2022,N15,17,Pcs,1350261,22954437,Retail,Semarang
C004,PT Makmur Bersama,INV20221021288,B003,Mouse Logitech,10/21/2022,N15,4,Unit,1243122,4972488,Retail,Medan
C002,CV Maju Terus,INV20221021570,B001,Laptop Lenovo,10/21/2022,N30,15,Pcs,1056174,15842610,Grosir,Bandung
C005,CV Berkah Abadi,INV20221021587,B001,Laptop Lenovo,10/21/2022,N15,20,Unit,1218939,24378780,Retail,Semarang
C003,UD Sentosa,INV20221022170,B002,Printer Epson,10/22/2022,N30,15,Unit,1461426,21921390,Retail,Surabaya
C005,CV Berkah Abadi,INV20221022440,B005,Monitor Samsung,10/22/2022,N30,12,Pcs,279085,3349020,Retail,Semarang
C002,CV Maju Terus,INV20221022464,B003,Mouse Logitech,10/22/2022,N15,17,Pcs,132774,2257158,Retail,Bandung
C001,PT Sinar Jaya,INV20221022803,B002,Printer Epson,10/22/2022,N7,10,Unit,1374129,13741290,Retail,Jakarta
C002,CV Maju Terus,INV20221023524,B001,Laptop Lenovo,10/23/2022,N30,12,Unit,1011836,12142032,Distributor,Bandung
C002,CV Maju Terus,INV20221023455,B002,Printer Epson,10/23/2022,N30,15,Pcs,483612,7254180,Retail,Bandung
C001,PT Sinar Jaya,INV20221024455,B003,Mouse Logitech,10/24/2022,N30,2,Unit,261353,522706,Grosir,Jakarta
C002,CV Maju Terus,INV20221024467,B002,Printer Epson,10/24/2022,N15,4,Pcs,1577110,6308440,Grosir,Bandung
C001,PT Sinar Jaya,INV20221025996,B004,Keyboard Mechanical,10/25/2022,N15,6,Unit,877250,5263500,Distributor,Jakarta
C004,PT Makmur Bersama,INV20221026657,B002,Printer Epson,10/26/2022,N15,10,Unit,1073367,10733670,Distributor,Medan
C005,CV Berkah Abadi,INV20221026550,B002,Printer Epson,10/26/2022,N7,1,Unit,485708,485708,Retail,Semarang
C002,CV Maju Terus,INV20221026762,B005,Monitor Samsung,10/26/2022,N7,6,Unit,1694696,10168176,Retail,Bandung
C002,CV Maju Terus,INV20221027695,B001,Laptop Lenovo,10/27/2022,N30,13,Unit,347988,4523844,Distributor,Bandung
C001,PT Sinar Jaya,INV20221028709,B002,Printer Epson,10/28/2022,N15,11,Pcs,1918408,21102488,Retail,Jakarta
C001,PT Sinar Jaya,INV20221029786,B001,Laptop Lenovo,10/29/2022,N30,17,Unit,1341182,22800094,Retail,Jakarta
C004,PT Makmur Bersama,INV20221029447,B004,Keyboard Mechanical,10/29/2022,N7,14,Pcs,761940,10667160,Retail,Medan
C001,PT Sinar Jaya,INV20221029967,B003,Mouse Logitech,10/29/2022,N7,13,Unit,1824320,23716160,Retail,Jakarta
C001,PT Sinar Jaya,INV20221029761,B001,Laptop Lenovo,10/29/2022,N7,20,Unit,382368,7647360,Distributor,Jakarta
C002,CV Maju Terus,INV20221029948,B003,Mouse Logitech,10/29/2022,N15,15,Unit,1974144,29612160,Distributor,Bandung
C004,PT Makmur Bersama,INV20221029265,B002,Printer Epson,10/29/2022,N30,19,Unit,1206861,22930359,Grosir,Medan
C003,UD Sentosa,INV20221029918,B003,Mouse Logitech,10/29/2022,N7,8,Pcs,1402182,11217456,Retail,Surabaya
C005,CV Berkah Abadi,INV20221030611,B001,Laptop Lenovo,10/30/2022,N30,13,Pcs,871011,11323143,Distributor,Semarang
C004,PT Makmur Bersama,INV20221030452,B005,Monitor Samsung,10/30/2022,N7,7,Unit,716669,5016683,Distributor,Medan
C005,CV Berkah Abadi,INV20221030608,B002,Printer Epson,10/30/2022,N30,8,Unit,552589,4420712,Distributor,Semarang
C003,UD Sentosa,INV20221030837,B003,Mouse Logitech,10/30/2022,N7,8,Unit,978745,7829960,Distributor,Surabaya
C005,CV Berkah Abadi,INV20221030727,B003,Mouse Logitech,10/30/2022,N15,3,Pcs,1030095,3090285,Retail,Semarang
C003,UD Sentosa,INV20221031950,B002,Printer Epson,10/31/2022,N30,13,Unit,375329,4879277,Grosir,Surabaya
C003,UD Sentosa,INV20221031132,B004,Keyboard Mechanical,10/31/2022,N15,14,Pcs,241942,3387188,Distributor,Surabaya
C004,PT Makmur Bersama,INV20221031157,B001,Laptop Lenovo,10/31/2022,N30,19,Pcs,1743505,33126595,Grosir,Medan
C005,CV Berkah Abadi,INV20221101217,B002,Printer Epson,11/1/2022,N15,1,Pcs,1096303,1096303,Distributor,Semarang
C001,PT Sinar Jaya,INV20221101677,B002,Printer Epson,11/1/2022,N30,14,Unit,1049500,14693000,Grosir,Jakarta
C001,PT Sinar Jaya,INV20221102929,B002,Printer Epson,11/2/2022,N30,20,Unit,1862925,37258500,Distributor,Jakarta
C001,PT Sinar Jaya,INV20221102988,B002,Printer Epson,11/2/2022,N30,19,Unit,188864,3588416,Retail,Jakarta
C001,PT Sinar Jaya,INV20221102106,B004,Keyboard Mechanical,11/2/2022,N7,9,Unit,322662,2903958,Distributor,Jakarta
C005,CV Berkah Abadi,INV20221103849,B005,Monitor Samsung,11/3/2022,N15,5,Pcs,1822710,9113550,Retail,Semarang
C002,CV Maju Terus,INV20221103543,B003,Mouse Logitech,11/3/2022,N7,20,Unit,562737,11254740,Distributor,Bandung
C001,PT Sinar Jaya,INV20221103837,B003,Mouse Logitech,11/3/2022,N15,6,Pcs,1992095,11952570,Retail,Jakarta
C004,PT Makmur Bersama,INV20221103124,B001,Laptop Lenovo,11/3/2022,N30,9,Pcs,1823289,16409601,Retail,Medan
C003,UD Sentosa,INV20221104647,B005,Monitor Samsung,11/4/2022,N15,7,Pcs,747363,5231541,Distributor,Surabaya
C001,PT Sinar Jaya,INV20221105819,B005,Monitor Samsung,11/5/2022,N30,19,Pcs,410207,7793933,Grosir,Jakarta
C001,PT Sinar Jaya,INV20221106645,B005,Monitor Samsung,11/6/2022,N15,10,Unit,185822,1858220,Retail,Jakarta
C004,PT Makmur Bersama,INV20221106633,B001,Laptop Lenovo,11/6/2022,N30,6,Unit,613775,3682650,Grosir,Medan
C005,CV Berkah Abadi,INV20221106100,B005,Monitor Samsung,11/6/2022,N15,11,Pcs,290768,3198448,Distributor,Semarang
C001,PT Sinar Jaya,INV20221107656,B002,Printer Epson,11/7/2022,N30,19,Pcs,791381,15036239,Retail,Jakarta
C001,PT Sinar Jaya,INV20221107790,B004,Keyboard Mechanical,11/7/2022,N30,10,Unit,1274729,12747290,Grosir,Jakarta
C001,PT Sinar Jaya,INV20221107558,B001,Laptop Lenovo,11/7/2022,N30,7,Unit,1823058,12761406,Retail,Jakarta
C004,PT Makmur Bersama,INV20221108580,B004,Keyboard Mechanical,11/8/2022,N30,10,Pcs,1099869,10998690,Distributor,Medan
C004,PT Makmur Bersama,INV20221108725,B003,Mouse Logitech,11/8/2022,N30,8,Unit,284721,2277768,Grosir,Medan
C002,CV Maju Terus,INV20221108484,B002,Printer Epson,11/8/2022,N7,9,Unit,1094608,9851472,Retail,Bandung
C004,PT Makmur Bersama,INV20221108429,B005,Monitor Samsung,11/8/2022,N30,15,Pcs,1454997,21824955,Grosir,Medan
C003,UD Sentosa,INV20221108815,B001,Laptop Lenovo,11/8/2022,N15,2,Unit,1094172,2188344,Distributor,Surabaya
C001,PT Sinar Jaya,INV20221108191,B002,Printer Epson,11/8/2022,N15,12,Pcs,545924,6551088,Retail,Jakarta
C004,PT Makmur Bersama,INV20221108624,B004,Keyboard Mechanical,11/8/2022,N30,2,Unit,1885600,3771200,Grosir,Medan
C004,PT Makmur Bersama,INV20221108547,B002,Printer Epson,11/8/2022,N15,14,Pcs,840950,11773300,Distributor,Medan
C002,CV Maju Terus,INV20221109184,B005,Monitor Samsung,11/9/2022,N30,8,Unit,1406105,11248840,Retail,Bandung
C001,PT Sinar Jaya,INV20221109258,B003,Mouse Logitech,11/9/2022,N30,18,Unit,370722,6672996,Distributor,Jakarta
C001,PT Sinar Jaya,INV20221110515,B001,Laptop Lenovo,11/10/2022,N7,2,Pcs,1876594,3753188,Retail,Jakarta
C003,UD Sentosa,INV20221111677,B002,Printer Epson,11/11/2022,N30,5,Pcs,472142,2360710,Grosir,Surabaya
C004,PT Makmur Bersama,INV20221112634,B005,Monitor Samsung,11/12/2022,N30,19,Pcs,220763,4194497,Distributor,Medan
C002,CV Maju Terus,INV20221112271,B001,Laptop Lenovo,11/12/2022,N7,11,Pcs,1447927,15927197,Grosir,Bandung
C004,PT Makmur Bersama,INV20221113409,B002,Printer Epson,11/13/2022,N7,20,Unit,1362707,27254140,Retail,Medan
C004,PT Makmur Bersama,INV20221113938,B002,Printer Epson,11/13/2022,N15,5,Unit,1297977,6489885,Retail,Medan
C001,PT Sinar Jaya,INV20221113657,B001,Laptop Lenovo,11/13/2022,N15,4,Unit,1278668,5114672,Retail,Jakarta
C002,CV Maju Terus,INV20221114826,B001,Laptop Lenovo,11/14/2022,N15,19,Unit,718034,13642646,Distributor,Bandung
C003,UD Sentosa,INV20221114624,B003,Mouse Logitech,11/14/2022,N15,19,Pcs,1825532,34685108,Retail,Surabaya
C001,PT Sinar Jaya,INV20221114189,B003,Mouse Logitech,11/14/2022,N7,8,Unit,1471126,11769008,Distributor,Jakarta
C001,PT Sinar Jaya,INV20221114722,B005,Monitor Samsung,11/14/2022,N30,7,Unit,206717,1447019,Retail,Jakarta
C002,CV Maju Terus,INV20221114539,B003,Mouse Logitech,11/14/2022,N15,11,Pcs,489203,5381233,Distributor,Bandung
C001,PT Sinar Jaya,INV20221115247,B002,Printer Epson,11/15/2022,N7,9,Unit,673600,6062400,Distributor,Jakarta
C002,CV Maju Terus,INV20221115768,B004,Keyboard Mechanical,11/15/2022,N15,15,Pcs,665487,9982305,Retail,Bandung
C001,PT Sinar Jaya,INV20221115538,B001,Laptop Lenovo,11/15/2022,N30,10,Pcs,1583968,15839680,Distributor,Jakarta
C004,PT Makmur Bersama,INV20221116178,B002,Printer Epson,11/16/2022,N7,1,Pcs,1118473,1118473,Grosir,Medan
C004,PT Makmur Bersama,INV20221116468,B004,Keyboard Mechanical,11/16/2022,N15,6,Unit,267641,1605846,Retail,Medan
C005,CV Berkah Abadi,INV20221117118,B002,Printer Epson,11/17/2022,N15,9,Unit,1198678,10788102,Retail,Semarang
C005,CV Berkah Abadi,INV20221118682,B002,Printer Epson,11/18/2022,N7,12,Unit,1396182,16754184,Distributor,Semarang
C002,CV Maju Terus,INV20221118490,B003,Mouse Logitech,11/18/2022,N15,15,Unit,894916,13423740,Distributor,Bandung
C004,PT Makmur Bersama,INV20221118818,B002,Printer Epson,11/18/2022,N7,19,Unit,215888,4101872,Distributor,Medan
C005,CV Berkah Abadi,INV20221118839,B005,Monitor Samsung,11/18/2022,N7,20,Unit,1770605,35412100,Grosir,Semarang
C003,UD Sentosa,INV20221119642,B004,Keyboard Mechanical,11/19/2022,N30,13,Unit,490702,6379126,Distributor,Surabaya
C003,UD Sentosa,INV20221119168,B005,Monitor Samsung,11/19/2022,N7,3,Unit,192173,576519,Distributor,Surabaya
C002,CV Maju Terus,INV20221119383,B001,Laptop Lenovo,11/19/2022,N15,3,Unit,1824761,5474283,Retail,Bandung
C001,PT Sinar Jaya,INV20221119291,B005,Monitor Samsung,11/19/2022,N7,7,Pcs,1538709,10770963,Distributor,Jakarta
C001,PT Sinar Jaya,INV20221120235,B003,Mouse Logitech,11/20/2022,N15,15,Unit,1547723,23215845,Grosir,Jakarta
C003,UD Sentosa,INV20221121243,B003,Mouse Logitech,11/21/2022,N7,16,Unit,1974501,31592016,Retail,Surabaya
C001,PT Sinar Jaya,INV20221121803,B005,Monitor Samsung,11/21/2022,N7,18,Pcs,1129857,20337426,Grosir,Jakarta
C003,UD Sentosa,INV20221121635,B005,Monitor Samsung,11/21/2022,N30,14,Unit,146968,2057552,Retail,Surabaya
C003,UD Sentosa,INV20221121345,B002,Printer Epson,11/21/2022,N7,15,Pcs,410169,6152535,Distributor,Surabaya
C002,CV Maju Terus,INV20221122688,B003,Mouse Logitech,11/22/2022,N30,2,Unit,534022,1068044,Distributor,Bandung
C001,PT Sinar Jaya,INV20221122428,B002,Printer Epson,11/22/2022,N15,15,Pcs,494070,7411050,Retail,Jakarta
C002,CV Maju Terus,INV20221122855,B005,Monitor Samsung,11/22/2022,N30,2,Unit,1166992,2333984,Grosir,Bandung
C001,PT Sinar Jaya,INV20221123691,B004,Keyboard Mechanical,11/23/2022,N7,2,Unit,679034,1358068,Grosir,Jakarta
C004,PT Makmur Bersama,INV20221123511,B001,Laptop Lenovo,11/23/2022,N30,3,Pcs,1923865,5771595,Retail,Medan
C004,PT Makmur Bersama,INV20221124963,B003,Mouse Logitech,11/24/2022,N15,14,Pcs,804631,11264834,Grosir,Medan
C004,PT Makmur Bersama,INV20221124530,B002,Printer Epson,11/24/2022,N7,6,Pcs,1742572,10455432,Grosir,Medan
C001,PT Sinar Jaya,INV20221125262,B004,Keyboard Mechanical,11/25/2022,N30,7,Unit,818450,5729150,Distributor,Jakarta
C002,CV Maju Terus,INV20221125289,B003,Mouse Logitech,11/25/2022,N7,4,Pcs,954295,3817180,Distributor,Bandung
C005,CV Berkah Abadi,INV20221125314,B001,Laptop Lenovo,11/25/2022,N7,8,Unit,190315,1522520,Distributor,Semarang
C002,CV Maju Terus,INV20221125121,B003,Mouse Logitech,11/25/2022,N7,7,Unit,475962,3331734,Distributor,Bandung
C005,CV Berkah Abadi,INV20221125419,B004,Keyboard Mechanical,11/25/2022,N7,7,Unit,1096529,7675703,Retail,Semarang
C005,CV Berkah Abadi,INV20221125966,B004,Keyboard Mechanical,11/25/2022,N7,5,Pcs,1831491,9157455,Distributor,Semarang
C004,PT Makmur Bersama,INV20221126135,B001,Laptop Lenovo,11/26/2022,N30,12,Unit,916534,10998408,Distributor,Medan
C005,CV Berkah Abadi,INV20221126283,B005,Monitor Samsung,11/26/2022,N7,10,Unit,1159695,11596950,Grosir,Semarang
C005,CV Berkah Abadi,INV20221126789,B003,Mouse Logitech,11/26/2022,N30,5,Unit,638018,3190090,Distributor,Semarang
C005,CV Berkah Abadi,INV20221127449,B004,Keyboard Mechanical,11/27/2022,N15,2,Unit,103147,206294,Grosir,Semarang
C003,UD Sentosa,INV20221127712,B001,Laptop Lenovo,11/27/2022,N15,9,Pcs,931875,8386875,Grosir,Surabaya
C002,CV Maju Terus,INV20221128531,B003,Mouse Logitech,11/28/2022,N30,11,Pcs,948638,10435018,Grosir,Bandung
C002,CV Maju Terus,INV20221128666,B001,Laptop Lenovo,11/28/2022,N15,3,Unit,335572,1006716,Distributor,Bandung
C001,PT Sinar Jaya,INV20221129525,B004,Keyboard Mechanical,11/29/2022,N7,20,Unit,1508283,30165660,Distributor,Jakarta
C002,CV Maju Terus,INV20221129720,B005,Monitor Samsung,11/29/2022,N30,8,Unit,808719,6469752,Grosir,Bandung
C003,UD Sentosa,INV20221129661,B001,Laptop Lenovo,11/29/2022,N15,13,Unit,957749,12450737,Distributor,Surabaya
C004,PT Makmur Bersama,INV20221130152,B003,Mouse Logitech,11/30/2022,N15,8,Unit,260488,2083904,Distributor,Medan
C001,PT Sinar Jaya,INV20221130755,B005,Monitor Samsung,11/30/2022,N7,18,Pcs,1678659,30215862,Grosir,Jakarta
C002,CV Maju Terus,INV20221130885,B002,Printer Epson,11/30/2022,N30,9,Unit,1839320,16553880,Retail,Bandung
C001,PT Sinar Jaya,INV20221201892,B002,Printer Epson,12/1/2022,N30,10,Unit,1553526,15535260,Distributor,Jakarta
C002,CV Maju Terus,INV20221202365,B005,Monitor Samsung,12/2/2022,N15,6,Unit,956091,5736546,Grosir,Bandung
C001,PT Sinar Jaya,INV20221203436,B004,Keyboard Mechanical,12/3/2022,N30,2,Pcs,711474,1422948,Grosir,Jakarta
C005,CV Berkah Abadi,INV20221203998,B001,Laptop Lenovo,12/3/2022,N15,9,Unit,1667489,15007401,Distributor,Semarang
C003,UD Sentosa,INV20221204992,B005,Monitor Samsung,12/4/2022,N15,14,Unit,1637690,22927660,Distributor,Surabaya
C004,PT Makmur Bersama,INV20221204904,B005,Monitor Samsung,12/4/2022,N15,5,Unit,1751854,8759270,Retail,Medan
C001,PT Sinar Jaya,INV20221204400,B003,Mouse Logitech,12/4/2022,N30,16,Unit,740080,11841280,Grosir,Jakarta
C002,CV Maju Terus,INV20221204715,B003,Mouse Logitech,12/4/2022,N30,3,Unit,584944,1754832,Grosir,Bandung
C004,PT Makmur Bersama,INV20221206639,B005,Monitor Samsung,12/6/2022,N7,9,Pcs,433823,3904407,Grosir,Medan
C002,CV Maju Terus,INV20221207903,B002,Printer Epson,12/7/2022,N15,18,Pcs,1666477,29996586,Retail,Bandung
C002,CV Maju Terus,INV20221208713,B002,Printer Epson,12/8/2022,N30,12,Pcs,801795,9621540,Distributor,Bandung
C002,CV Maju Terus,INV20221208632,B004,Keyboard Mechanical,12/8/2022,N30,10,Unit,201550,2015500,Distributor,Bandung
C003,UD Sentosa,INV20221209468,B004,Keyboard Mechanical,12/9/2022,N30,17,Pcs,1563978,26587626,Grosir,Surabaya
C004,PT Makmur Bersama,INV20221210103,B001,Laptop Lenovo,12/10/2022,N15,15,Pcs,333402,5001030,Distributor,Medan
C002,CV Maju Terus,INV20221210888,B001,Laptop Lenovo,12/10/2022,N7,10,Pcs,1348409,13484090,Grosir,Bandung
C001,PT Sinar Jaya,INV20221210331,B001,Laptop Lenovo,12/10/2022,N15,12,Pcs,476723,5720676,Retail,Jakarta
C005,CV Berkah Abadi,INV20221211552,B003,Mouse Logitech,12/11/2022,N15,10,Unit,490901,4909010,Retail,Semarang
C001,PT Sinar Jaya,INV20221211466,B001,Laptop Lenovo,12/11/2022,N15,1,Pcs,914945,914945,Grosir,Jakarta
C001,PT Sinar Jaya,INV20221211218,B005,Monitor Samsung,12/11/2022,N15,6,Unit,266811,1600866,Grosir,Jakarta
C001,PT Sinar Jaya,INV20221212726,B002,Printer Epson,12/12/2022,N15,4,Unit,1606963,6427852,Distributor,Jakarta
C002,CV Maju Terus,INV20221212922,B005,Monitor Samsung,12/12/2022,N7,14,Unit,1183775,16572850,Retail,Bandung
C003,UD Sentosa,INV20221213178,B005,Monitor Samsung,12/13/2022,N15,16,Pcs,312533,5000528,Retail,Surabaya
C002,CV Maju Terus,INV20221213455,B002,Printer Epson,12/13/2022,N7,2,Pcs,1489383,2978766,Grosir,Bandung
C003,UD Sentosa,INV20221213714,B002,Printer Epson,12/13/2022,N30,5,Unit,177534,887670,Grosir,Surabaya
C004,PT Makmur Bersama,INV20221213339,B003,Mouse Logitech,12/13/2022,N7,16,Unit,1328620,21257920,Grosir,Medan
C002,CV Maju Terus,INV20221213294,B005,Monitor Samsung,12/13/2022,N15,12,Unit,786233,9434796,Retail,Bandung
C004,PT Makmur Bersama,INV20221214575,B001,Laptop Lenovo,12/14/2022,N30,13,Pcs,1150500,14956500,Distributor,Medan
C003,UD Sentosa,INV20221214478,B004,Keyboard Mechanical,12/14/2022,N7,18,Pcs,1846195,33231510,Retail,Surabaya
C004,PT Makmur Bersama,INV20221214587,B002,Printer Epson,12/14/2022,N7,9,Pcs,1919084,17271756,Grosir,Medan
